run_date,ticker,run_id,run_type,n_candidates_that_date,fwd_20d,fwd_60d,win,panel_score,raw_score,rank_score,mu,sigma,expected_return,sector,active_scorer,selected,blocked_by,kelly_target_pct
2024-03-13,AMAT,2024-03-13-sim-eddef838,sim,15,0.061926597128706184,0.10555443970206713,1,-0.005676288157701492,3.294586512976217,0.23891059526545622,0.00012121227006608255,0.06472269634303553,,,,0,,
2024-03-13,ASML,2024-03-13-sim-eddef838,sim,15,0.02415405218033806,0.061561977791515066,1,-0.03205711767077446,0.23842160947179739,0.0,-0.0032543288567797326,0.06401853420345312,,,,0,,
2024-03-13,CAT,2024-03-13-sim-eddef838,sim,15,0.08918957294601237,-0.03683528629933874,1,-0.0003082894836552441,0.37263565416371514,0.2552447552447551,0.00012121227006608255,0.055664403556269705,,,,0,,
2024-03-13,COST,2024-03-13-sim-eddef838,sim,15,-0.002519799224100394,0.15170253749792284,0,0.005687789060175419,0.10555414310505179,0.2552447552447551,-0.0008927598609451916,0.05588441907971309,,,,0,,
2024-03-13,GOOG,2024-03-13-sim-eddef838,sim,15,0.14221771972758557,0.2499111430563732,1,-0.013838879764080048,-0.06666666666666667,0.22438278348263055,-0.002130143748004957,0.04691772539818479,,,,0,,
2024-03-13,JPM,2024-03-13-sim-eddef838,sim,15,0.021162021578213785,0.044779976208472405,1,-0.009553885087370872,0.639175737949447,0.22555317630264096,-0.002130143748004957,0.030408334827948906,,,,0,,
2024-03-13,MU,2024-03-13-sim-eddef838,sim,15,0.35418433705458074,0.39061169656790695,1,-0.0036869090981781483,2.0,0.23891059526545622,0.00012121227006608255,0.06728878616481423,,,,0,,
2024-03-13,NFLX,2024-03-13-sim-eddef838,sim,15,0.03171710012151707,0.0525392320130873,1,-0.0009760197717696428,-0.037970888155894916,0.2552447552447551,-0.0016404655237426192,0.052297365960499054,,,,0,,
2024-03-13,OXY,2024-03-13-sim-eddef838,sim,15,0.11601676770245994,-0.041572700192769485,1,-0.0036878916434943676,0.0,0.23891059526545622,0.0003773099478500501,0.03756631191590339,,,,0,,
2024-03-13,PLTR,2024-03-13-sim-eddef838,sim,15,-0.08639999389648434,-0.0676000213623047,0,0.00038587639573961496,4.178954938417793,0.2552447552447551,0.00266396149142967,0.10874656824800914,,,,0,,
2024-03-13,SHOP,2024-03-13-sim-eddef838,sim,15,-0.090366047061185,-0.21720894873285435,0,-0.01204428356140852,-0.3333333333333333,0.22438278348263055,-0.009517042320670969,0.10804747692275282,,,,0,,
2024-03-13,TSLA,2024-03-13-sim-eddef838,sim,15,0.03021011626768999,0.04720321100822433,1,-0.024045446887612343,-0.18749454672535282,0.2,0.005228064261970561,0.11253294827564123,,,,0,,
2024-03-13,XLF,2024-03-13-sim-eddef838,sim,15,-0.013605475592007976,0.0077745310012273805,0,-0.013594969175755978,2.0,0.22438278348263055,-0.0018740460702209893,0.024314833868960262,,,,0,,
2024-03-13,XLK,2024-03-13-sim-eddef838,sim,15,0.00028742721574626096,0.03286385182439888,1,-0.010374462231993675,2.0,0.22438278348263055,-0.001896563201526587,0.036250472212072664,,,,0,,
2024-03-13,XLU,2024-03-13-sim-eddef838,sim,15,0.012680046332925299,0.09486539248534509,1,0.012977960519492626,0.4571056465687914,0.28291070382458783,0.001683405929022683,0.028996810722882547,,,,0,,
2024-03-14,AMAT,2024-03-14-sim-bf3d9bbf,sim,15,0.03541718859452825,0.13653800080751877,1,-0.004322945140302181,20.551068598826554,0.23891059526545622,-0.0019306425505017987,0.06472269634303553,,,,0,,
2024-03-14,ASML,2024-03-14-sim-bf3d9bbf,sim,15,0.0021463225902949024,0.08536323859608341,1,-0.031394217163324356,0.28289553388949473,0.0,-0.005306183677347606,0.06355881108129548,,,,0,,
2024-03-14,CAT,2024-03-14-sim-bf3d9bbf,sim,15,0.06934367841585654,-0.0360026544008476,1,0.0018399946857243776,1.2054728829901429,0.2552447552447551,-0.0019306425505017987,0.055664403556269705,,,,0,,
2024-03-14,COST,2024-03-14-sim-bf3d9bbf,sim,15,-0.0008743966633837363,0.15901361118567303,0,0.0033612146507948637,0.10555414310505179,0.2552447552447551,-0.0029446146815130707,0.05588441907971309,,,,0,,
2024-03-14,GOOG,2024-03-14-sim-bf3d9bbf,sim,15,0.10288212886435666,0.2237079767504846,1,-0.01863194815814495,0.06666666666666667,0.22438278348263055,-0.004181998568572832,0.05000927590451071,,,,0,,
2024-03-14,JPM,2024-03-14-sim-bf3d9bbf,sim,15,-0.027557631009898498,0.06192477158087284,0,-0.008756844326853752,0.09591521600184504,0.2359093550261476,-0.004181998568572832,0.030562125812332083,,,,0,,
2024-03-14,MU,2024-03-14-sim-bf3d9bbf,sim,15,0.3400415206619074,0.4745707850182157,1,-0.0036869090981781483,2.0,0.23891059526545622,-0.0019306425505017987,0.0679875159178829,,,,0,,
2024-03-14,NFLX,2024-03-14-sim-bf3d9bbf,sim,15,0.016019351712407204,0.05136944467313587,1,0.0015102933393791318,0.2617232675164479,0.2552447552447551,-0.0036923203443105,0.04793664607785905,,,,0,,
2024-03-14,OXY,2024-03-14-sim-bf3d9bbf,sim,15,0.10274848381332191,-0.033557082572283625,1,-0.00455515319481492,-0.06666666666666667,0.23891059526545622,-0.0016745448727178308,0.03756631191590339,,,,0,,
2024-03-14,PLTR,2024-03-14-sim-bf3d9bbf,sim,15,-0.07204257907884504,-0.05321330856200435,0,0.004529451485723257,4.178954938417793,0.2552447552447551,0.0006121066708617887,0.10874656824800914,,,,0,,
2024-03-14,SHOP,2024-03-14-sim-bf3d9bbf,sim,15,-0.10737054789016398,-0.19650599601154473,0,-0.020618986338377,-0.2,0.22438278348263055,-0.011858920834886587,0.10804747692275282,,,,0,,
2024-03-14,TSLA,2024-03-14-sim-bf3d9bbf,sim,15,0.05261540339543269,0.06947688176081734,1,-0.02520175836980343,-0.3134051169045606,0.2,0.020579298385560205,0.11354695943782524,,,,0,,
2024-03-14,XLF,2024-03-14-sim-bf3d9bbf,sim,15,-0.01885869270713625,0.01200092681349929,0,-0.013499803841114044,2.0,0.22438278348263055,-0.003925900890788866,0.025017803646493645,,,,0,,
2024-03-14,XLK,2024-03-14-sim-bf3d9bbf,sim,15,-0.016093498563066078,0.03530029294127157,0,-0.011133821681141853,2.0,0.22438278348263055,-0.004181998568572832,0.036250472212072664,,,,0,,
2024-03-14,XLU,2024-03-14-sim-bf3d9bbf,sim,15,0.013097649208572149,0.1178790836659982,1,0.015068150125443935,-21.893575002002294,0.28291070382458783,-0.00036844889154519873,0.03111967021722745,,,,0,,
2024-03-15,AMAT,2024-03-15-sim-60903790,sim,15,0.03538886984794054,0.15766427529083882,1,-0.004322945140302181,-0.18808876164510918,0.23891059526545622,-0.0018802143921516573,0.06459750197519072,,,,0,,
2024-03-15,ASML,2024-03-15-sim-60903790,sim,15,0.015539065751404513,0.10189211511697205,1,-0.03228825330734253,-0.03542681846489584,0.0,-0.0052557555189974665,0.06411460404726611,,,,0,,
2024-03-15,CAT,2024-03-15-sim-60903790,sim,15,0.048822671648293126,-0.05666196960239189,1,0.001281566801480949,0.0,0.2552447552447551,-0.0018802143921516573,0.05555673081998953,,,,0,,
2024-03-15,COST,2024-03-15-sim-60903790,sim,15,-0.01012909545702223,0.17044498138656117,0,0.004282383713871241,-0.454043013673039,0.2552447552447551,-0.002894186523162931,0.05577632076313529,,,,0,,
2024-03-15,GOOG,2024-03-15-sim-60903790,sim,15,0.09959909857551352,0.25335868844604725,1,-0.01799038238823414,0.0,0.22438278348263055,-0.004131570410222693,0.04991254199141694,,,,0,,
2024-03-15,JPM,2024-03-15-sim-60903790,sim,15,-0.03893853674870407,0.021334721458146966,0,-0.01905432902276516,-0.09150655417372844,0.22438278348263055,-0.004131570410222693,0.0305030088991431,,,,0,,
2024-03-15,MU,2024-03-15-sim-60903790,sim,15,0.30155498923948554,0.4484719284098526,1,-0.003288731910288334,2.0,0.23891059526545622,-0.0018802143921516573,0.06785600634616226,,,,0,,
2024-03-15,NFLX,2024-03-15-sim-60903790,sim,15,0.002096106469011927,0.07042652039337449,1,0.0033547119237482548,-18.317028232808383,0.2552447552447551,-0.0038754727324387256,0.04784392129287003,,,,0,,
2024-03-15,OXY,2024-03-15-sim-60903790,sim,15,0.09082194211378192,-0.03256186537656636,1,-0.00455515319481492,-0.2,0.23891059526545622,-0.0016241167143676897,0.03692984869440523,,,,0,,
2024-03-15,PLTR,2024-03-15-sim-60903790,sim,15,-0.06768838518861353,0.015325696630878571,0,0.006004696246236563,0.0,0.2552447552447551,0.0006625348292119302,0.10853621765020735,,,,0,,
2024-03-15,SHOP,2024-03-15-sim-60903790,sim,15,-0.11121194635591347,-0.17278031843697794,0,-0.010719718411564827,-0.06666666666666667,0.22438278348263055,-0.011850512879355712,0.09698814975136485,,,,0,,
2024-03-15,TSLA,2024-03-15-sim-60903790,sim,15,-0.012777474494679142,0.04334533239848337,0,-0.02520175836980343,0.06650151766811419,0.2,0.003226637599752818,0.11154972604900346,,,,0,,
2024-03-15,XLF,2024-03-15-sim-60903790,sim,15,-0.0227997127801427,0.001470888875879206,0,-0.016288846731185913,1.0,0.22438278348263055,-0.0038754727324387256,0.024194937117086937,,,,0,,
2024-03-15,XLK,2024-03-15-sim-60903790,sim,15,-0.01998735842414545,0.07070949249074365,0,-0.01074442733079195,2.0,0.22438278348263055,-0.003897989863744323,0.03631170572313546,,,,0,,
2024-03-15,XLU,2024-03-15-sim-60903790,sim,15,0.0023637177441373503,0.10951788020648179,1,0.0018882312579080462,-16.04760359604919,0.2552447552447551,-0.0016241167143676897,0.031059474835073788,,,,0,,
2024-03-18,AMAT,2024-03-18-sim-0e3baef9,sim,15,0.04359089416749051,0.1839286551824506,1,-0.0027279932983219624,20.551068598826554,0.23891059526545622,-0.0030922055976748504,0.06393361249497358,,,,0,,
2024-03-18,ASML,2024-03-18-sim-0e3baef9,sim,15,0.037797134977402225,0.13546641474714738,1,-0.03303771838545799,0.0022690545507068616,0.0,-0.00646774672452066,0.06378188082352952,,,,0,,
2024-03-18,CAT,2024-03-18-sim-0e3baef9,sim,15,0.022676928459042678,-0.06584252148913639,1,0.0018337760120630264,-22.710578445162945,0.2552447552447551,-0.0030922055976748504,0.05555673081998953,,,,0,,
2024-03-18,COST,2024-03-18-sim-0e3baef9,sim,15,-0.02128387756224137,0.15893870878360117,0,0.003532921662554145,10.361396749632023,0.2552447552447551,-0.004106177728686122,0.05594390646614682,,,,0,,
2024-03-18,GOOG,2024-03-18-sim-0e3baef9,sim,15,0.05064658195613192,0.20932113904479444,1,-0.02672570012509823,0.0,0.2,-0.005343561615745887,0.05051744580397988,,,,0,,
2024-03-18,JPM,2024-03-18-sim-0e3baef9,sim,15,-0.061559225500440906,-0.005865280085815439,0,-0.019060548394918442,-0.10751346357044506,0.22438278348263055,-0.005343561615745887,0.0305030088991431,,,,0,,
2024-03-18,MU,2024-03-18-sim-0e3baef9,sim,15,0.29846447246860786,0.5008530798901263,1,-0.001072508399374783,2.0,0.2552447552447551,-0.0030922055976748504,0.06603318107728813,,,,0,,
2024-03-18,NFLX,2024-03-18-sim-0e3baef9,sim,15,-0.0014069082544930778,0.0512135701782086,0,-4.712182271759957e-05,-0.3952219169744645,0.2552447552447551,-0.0050874639379619195,0.04784392129287003,,,,0,,
2024-03-18,OXY,2024-03-18-sim-0e3baef9,sim,15,0.05727846342064513,-0.04588609953909162,1,-0.00455515319481492,-0.4,0.23891059526545622,-0.002836107919890883,0.03692984869440523,,,,0,,
2024-03-18,PLTR,2024-03-18-sim-0e3baef9,sim,15,-0.0883333683013916,-0.009583314259847042,0,0.00803365558385849,-1.951470047537241,0.26197541331072494,-0.0005494563763112632,0.10853621765020735,,,,0,,
2024-03-18,SHOP,2024-03-18-sim-0e3baef9,sim,15,-0.1137770907735598,-0.15544370413025632,0,-0.01910141482949257,-0.06666666666666667,0.22438278348263055,-0.013020483882059643,0.09277217751697227,,,,0,,
2024-03-18,TSLA,2024-03-18-sim-0e3baef9,sim,15,-0.09602993180866604,0.020080495817573096,0,-0.02320391871035099,0.40926185825017447,0.22438278348263055,0.0009930277943969545,0.11365693990063565,,,,0,,
2024-03-18,XLF,2024-03-18-sim-0e3baef9,sim,15,-0.031318786707828394,-0.0014680097910876322,0,-0.01666148751974106,2.0,0.22438278348263055,-0.0050874639379619195,0.024194937117086937,,,,0,,
2024-03-18,XLK,2024-03-18-sim-0e3baef9,sim,15,-0.022006827327980427,0.09083853590478808,0,-0.010647965595126152,2.0,0.22438278348263055,-0.005109981069267517,0.03631170572313546,,,,0,,
2024-03-18,XLU,2024-03-18-sim-0e3baef9,sim,15,-0.007275013250085283,0.10627862493525786,0,0.00431471411138773,2.1408665066436248,0.2552447552447551,-0.002836107919890883,0.031059474835073788,,,,0,,
2024-03-19,AMAT,2024-03-19-sim-2fb3048c,sim,15,-0.007201733260234988,0.17984507486083,0,-0.004322945140302181,0.0,0.23891059526545622,-0.002664685920081531,0.06393361249497358,,,,0,,
2024-03-19,ASML,2024-03-19-sim-2fb3048c,sim,15,-0.04653800153666687,0.10589235393761753,0,-0.03303771838545799,0.09222340137174863,0.0,-0.006040227046927339,0.06411460404726611,,,,0,,
2024-03-19,CAT,2024-03-19-sim-2fb3048c,sim,15,0.012489441943949853,-0.07781861830994352,1,-0.00031027960358187556,0.0,0.2552447552447551,-0.002664685920081531,0.05701399291656569,,,,0,,
2024-03-19,COST,2024-03-19-sim-2fb3048c,sim,15,-0.023191309211092803,0.15541478306747658,0,0.002611750504001975,0.10555414310505179,0.2552447552447551,-0.003678658051092805,0.05594390646614682,,,,0,,
2024-03-19,GOOG,2024-03-19-sim-2fb3048c,sim,15,0.06057332899391743,0.19483509789732611,1,-0.02558722533285618,0.0,0.2,-0.004916041938152566,0.05360350911969285,,,,0,,
2024-03-19,JPM,2024-03-19-sim-2fb3048c,sim,15,-0.07074664291274935,-0.000670775729020745,0,-0.022265104576945305,-0.04302642967210383,0.22438278348263055,-0.004916041938152566,0.030347896231614657,,,,0,,
2024-03-19,MU,2024-03-19-sim-2fb3048c,sim,15,0.23755321096866688,0.5227659509537068,1,-0.0025284779258072376,2.0,0.23891059526545622,-0.002664685920081531,0.06785600634616226,,,,0,,
2024-03-19,NFLX,2024-03-19-sim-2fb3048c,sim,15,-0.011357441378851307,0.05238900373622046,0,-0.0006401481223292649,0.2617232675164479,0.2552447552447551,-0.004659944260368599,0.04784392129287003,,,,0,,
2024-03-19,OXY,2024-03-19-sim-2fb3048c,sim,15,0.02997199299896436,-0.06650013243657571,1,-0.01025345828384161,-0.2,0.22438278348263055,-0.0024085882422975637,0.03692984869440523,,,,0,,
2024-03-19,PLTR,2024-03-19-sim-2fb3048c,sim,15,-0.10462184247639894,-0.022268856986834673,0,0.006004696246236563,0.0,0.2552447552447551,-0.00012193669871794493,0.10853621765020735,,,,0,,
2024-03-19,SHOP,2024-03-19-sim-2fb3048c,sim,15,-0.10473359015911421,-0.16561326634922302,0,-0.017226502299308777,-0.5333333333333333,0.22438278348263055,-0.012592964204466322,0.09277217751697227,,,,0,,
2024-03-19,TSLA,2024-03-19-sim-2fb3048c,sim,15,-0.0926337245943667,0.06508284741888493,0,-0.02320391871035099,0.2954882259520694,0.22438278348263055,0.0024421660718229408,0.11365693990063565,,,,0,,
2024-03-19,XLF,2024-03-19-sim-2fb3048c,sim,15,-0.03360119499317038,-0.00706113751356785,0,-0.01735938899219036,2.0,0.22438278348263055,-0.004659944260368599,0.024194937117086937,,,,0,,
2024-03-19,XLK,2024-03-19-sim-2fb3048c,sim,15,-0.04108592956689383,0.09379376315286025,0,-0.01216218713670969,2.0,0.22438278348263055,-0.004916041938152566,0.03618035222002826,,,,0,,
2024-03-19,XLU,2024-03-19-sim-2fb3048c,sim,15,0.004546181397792504,0.09907508393350484,1,-4.201644333079457e-05,2.1408665066436248,0.2552447552447551,-0.0024085882422975637,0.031059474835073788,,,,0,,
2024-03-20,AMAT,2024-03-20-sim-482136a7,sim,15,-0.052374867659433,0.1559055964173024,0,-0.004322945140302181,0.0,0.23891059526545622,-0.0013648847953141253,0.06393361249497358,,,,0,,
2024-03-20,ASML,2024-03-20-sim-482136a7,sim,15,-0.08434263899670802,0.05868665029750342,0,-0.03303771838545799,-0.014495891525086124,0.0,-0.0047404259221599365,0.06417235939526676,,,,0,,
2024-03-20,CAT,2024-03-20-sim-482136a7,sim,15,0.004152000050684279,-0.09813440815934449,1,0.0040094065479934216,22.79282187880387,0.2552447552447551,-0.0013648847953141253,0.05701399291656569,,,,0,,
2024-03-20,COST,2024-03-20-sim-482136a7,sim,15,-0.03978557601889787,0.15518686784955382,0,0.003532921662554145,-0.280995220855576,0.2552447552447551,-0.0023788569263253987,0.056574768413819795,,,,0,,
2024-03-20,GOOG,2024-03-20-sim-482136a7,sim,15,0.05197764844188679,0.1916756002490665,1,-0.020812269300222397,0.0,0.22438278348263055,-0.003616240813385165,0.05360350911969285,,,,0,,
2024-03-20,JPM,2024-03-20-sim-482136a7,sim,15,-0.07680946208125283,-0.012988351387844044,0,-0.022989004850387573,0.09081663075155516,0.22438278348263055,-0.003616240813385165,0.0305030088991431,,,,0,,
2024-03-20,MU,2024-03-20-sim-482136a7,sim,15,0.1629090940797484,0.4686753310166396,1,0.002576568629592657,3.0,0.2552447552447551,-0.0010748611016663872,0.06742496882072319,,,,0,,
2024-03-20,NFLX,2024-03-20-sim-482136a7,sim,15,-0.027290561005224312,0.06641817562922081,0,-0.0019007966620847583,29.606042513929737,0.24908155767817777,-0.0033601431356011977,0.04784392129287003,,,,0,,
2024-03-20,OXY,2024-03-20-sim-482136a7,sim,15,0.035271985698503316,-0.061921942408656894,1,-0.011328351683914661,0.0,0.22438278348263055,-0.0011087871175301574,0.03692984869440523,,,,0,,
2024-03-20,PLTR,2024-03-20-sim-482136a7,sim,15,-0.14000816348330147,-0.040700041205562365,0,0.006004696246236563,0.0,0.2552447552447551,0.0011778644260494618,0.10853621765020735,,,,0,,
2024-03-20,SHOP,2024-03-20-sim-482136a7,sim,15,-0.14533381813242408,-0.16808063274536433,0,-0.0175795778632164,-0.13333333333333333,0.22438278348263055,-0.010789866607574956,0.09630441609848922,,,,0,,
2024-03-20,TSLA,2024-03-20-sim-482136a7,sim,15,-0.14647620659180371,0.0133780644183914,0,-0.024887247011065483,0.009586629499293509,0.2,0.0037419671965903544,0.11365693990063565,,,,0,,
2024-03-20,XLF,2024-03-20-sim-482136a7,sim,15,-0.04162655161383444,-0.021896049502946657,0,-0.01735938899219036,2.0,0.22438278348263055,-0.0033601431356011977,0.024194937117086937,,,,0,,
2024-03-20,XLK,2024-03-20-sim-482136a7,sim,15,-0.06252086631557408,0.08574560311983981,0,-0.012825087644159794,3.0,0.22438278348263055,-0.003616240813385165,0.03618035222002826,,,,0,,
2024-03-20,XLU,2024-03-20-sim-482136a7,sim,15,0.00892443273921728,0.09503685002398288,1,-0.0013877559686079621,0.281651861973181,0.2552447552447551,-0.0011087871175301574,0.028940721629054842,,,,0,,
2024-03-21,AMAT,2024-03-21-sim-da459087,sim,15,-0.09976280111406532,0.1520872727441187,0,-0.007865012623369694,0.0,0.2359093550261476,-0.0001528935897909297,0.06393361249497358,,,,0,,
2024-03-21,ASML,2024-03-21-sim-da459087,sim,15,-0.13247005209047213,0.062253347372957624,0,-0.03223372995853424,0.011725786649573633,0.0,-0.0035284347166367443,0.06411460404726611,,,,0,,
2024-03-21,CAT,2024-03-21-sim-da459087,sim,15,-0.02715600713951949,-0.1156462693231537,0,0.0045616161078214645,26.96791179175835,0.2552447552447551,-0.0001528935897909297,0.0569404074709537,,,,0,,
2024-03-21,COST,2024-03-21-sim-da459087,sim,15,-0.044508171597758106,0.1688078754552711,0,0.002611750504001975,0.6341144490515198,0.2552447552447551,-0.0011668657208022048,0.056574768413819795,,,,0,,
2024-03-21,GOOG,2024-03-21-sim-da459087,sim,15,0.046927494082013244,0.20196310458999833,1,-0.020812269300222397,0.0,0.22438278348263055,-0.0024042496078619715,0.05420797913799268,,,,0,,
2024-03-21,JPM,2024-03-21-sim-da459087,sim,15,-0.06661305470443823,-0.020496342213878194,0,-0.022989004850387573,0.043770990216843955,0.22438278348263055,-0.0024042496078619715,0.030347896231614657,,,,0,,
2024-03-21,MU,2024-03-21-sim-da459087,sim,15,-0.028038251013542626,0.34574423199360416,0,-0.005862003192305565,1.0,0.23891059526545622,0.00013713010385680842,0.06954335743196402,,,,0,,
2024-03-21,NFLX,2024-03-21-sim-da459087,sim,15,-0.1086701402091611,0.08530456042890067,0,0.0027918184641748667,-0.037970888155894916,0.2552447552447551,-0.0021481519300780043,0.048017619620238025,,,,0,,
2024-03-21,OXY,2024-03-21-sim-da459087,sim,15,0.04223364516429684,-0.05834505747584595,1,-0.010769923217594624,0.26666666666666666,0.22438278348263055,0.00010320408799303806,0.03692984869440523,,,,0,,
2024-03-21,PLTR,2024-03-21-sim-da459087,sim,15,-0.1641486523207153,0.02164151456099872,0,0.005704157520085573,0.0,0.2552447552447551,0.0023898556315726563,0.10276819467018526,,,,0,,
2024-03-21,SHOP,2024-03-21-sim-da459087,sim,15,-0.12463875644410194,-0.16421661384851638,0,-0.019178681075572968,-0.4,0.22438278348263055,-0.009833168383347243,0.10511118169386151,,,,0,,
2024-03-21,TSLA,2024-03-21-sim-da459087,sim,15,-0.14911470420270934,0.08459665835888819,0,-0.02688509039580822,-0.1923727414800273,0.2,-0.009003144147440523,0.10714595911598071,,,,0,,
2024-03-21,XLF,2024-03-21-sim-da459087,sim,15,-0.03627685924605195,-0.02124112582182136,0,-0.01735938899219036,2.0,0.22438278348263055,-0.0021481519300780043,0.024115000666010175,,,,0,,
2024-03-21,XLK,2024-03-21-sim-da459087,sim,15,-0.08249141184086128,0.10141059450378176,0,-0.012825087644159794,0.0,0.22438278348263055,-0.0024042496078619715,0.03631170572313546,,,,0,,
2024-03-21,XLU,2024-03-21-sim-da459087,sim,15,0.026031046502995814,0.08467927979329692,1,-0.002220863476395607,-28.203708192775345,0.24908155767817777,0.00010320408799303806,0.031059474835073788,,,,0,,
2024-03-22,AMAT,2024-03-22-sim-e7e2afdd,sim,15,-0.0988822510636519,0.17873960442832204,0,-0.008725577034056187,2.3176034114474975,0.2359093550261476,-0.0013648847953141253,0.06393361249497358,,,,0,,
2024-03-22,ASML,2024-03-22-sim-e7e2afdd,sim,15,-0.11011677186837165,0.08308500457626633,0,-0.03590396046638489,0.07946628340701482,0.0,-0.0047404259221599365,0.06378188082352952,,,,0,,
2024-03-22,CAT,2024-03-22-sim-e7e2afdd,sim,15,-0.001396219095954998,-0.09206660537755695,0,0.002935920376330614,24.627979865918647,0.2552447552447551,-0.0013648847953141253,0.055758430658896845,,,,0,,
2024-03-22,COST,2024-03-22-sim-e7e2afdd,sim,15,-0.02632004102014429,0.18501635066076694,0,0.003532921662554145,0.6341144490515198,0.2552447552447551,-0.0023788569263253987,0.056574768413819795,,,,0,,
2024-03-22,GOOG,2024-03-22-sim-e7e2afdd,sim,15,0.04071946037958063,0.16261442960412098,1,-0.02658587135374546,0.13333333333333333,0.2,-0.003616240813385165,0.05420797913799268,,,,0,,
2024-03-22,JPM,2024-03-22-sim-e7e2afdd,sim,15,-0.03666967568980406,0.0019326868693390065,0,-0.024872511625289917,0.010851016468492444,0.2,-0.003616240813385165,0.030357827962801443,,,,0,,
2024-03-22,MU,2024-03-22-sim-e7e2afdd,sim,15,-0.009890176453546395,0.3923418766261615,0,-0.009131046943366528,1.0,0.22555317630264096,-0.0010748611016663872,0.06954335743196402,,,,0,,
2024-03-22,NFLX,2024-03-22-sim-e7e2afdd,sim,15,-0.11689303922971073,0.09181386881598352,0,-0.0003732932382263243,-0.6617028749879963,0.2552447552447551,-0.0033601431356011977,0.04784392129287003,,,,0,,
2024-03-22,OXY,2024-03-22-sim-e7e2afdd,sim,15,0.04999214164010701,-0.03996243530602972,1,-0.0054700360633432865,0.13333333333333333,0.23891059526545622,-0.0011087871175301574,0.03692984869440523,,,,0,,
2024-03-22,PLTR,2024-03-22-sim-e7e2afdd,sim,15,-0.13275438177451893,0.0678246223717951,0,0.008056649938225746,0.0,0.26197541331072494,0.0011778644260494618,0.1021638451019653,,,,0,,
2024-03-22,SHOP,2024-03-22-sim-e7e2afdd,sim,15,-0.10378554423594988,-0.1838160695670512,0,-0.002271267119795084,-0.4,0.24908155767817777,-0.011003139386051174,0.10511118169386151,,,,0,,
2024-03-22,TSLA,2024-03-22-sim-e7e2afdd,sim,15,-0.16847157098177257,0.08212842374826002,0,-0.02688509039580822,-0.5831594432258136,0.2,-0.0067362255805216,0.10714595911598071,,,,0,,
2024-03-22,XLF,2024-03-22-sim-e7e2afdd,sim,15,-0.013278591534871431,-0.003621383819714885,0,-0.016352655366063118,0.0,0.22438278348263055,-0.0033601431356011977,0.024202550665403475,,,,0,,
2024-03-22,XLK,2024-03-22-sim-e7e2afdd,sim,15,-0.07460341760232247,0.10242484695778664,0,-0.015372805297374725,0.0,0.22438278348263055,-0.003616240813385165,0.03618035222002826,,,,0,,
2024-03-22,XLU,2024-03-22-sim-e7e2afdd,sim,15,0.03398055352654605,0.08362036152290653,1,-0.002029827795922756,16.832117915420525,0.24908155767817777,-0.0011087871175301574,0.02891873965201336,,,,0,,
2024-03-25,AMAT,2024-03-25-sim-b3db84cb,sim,15,-0.07301161244609444,0.1512520280332479,0,-0.00498584471642971,40.979329362405274,0.23891059526545622,-0.0014526947145583377,0.06393361249497358,,,,0,,
2024-03-25,ASML,2024-03-25-sim-b3db84cb,sim,15,-0.07902504359898987,0.07335560060051916,0,-0.03708686679601669,0.216846303219121,0.0,-0.004828235841404147,0.06378188082352952,,,,0,,
2024-03-25,CAT,2024-03-25-sim-b3db84cb,sim,15,0.020508463387052478,-0.07534767918091667,1,0.0034943479113280773,32.140460249296524,0.2552447552447551,-0.0014526947145583377,0.055758430658896845,,,,0,,
2024-03-25,COST,2024-03-25-sim-b3db84cb,sim,15,-0.011327608963523805,0.1798730115416194,0,0.003532921662554145,0.6341144490515198,0.2552447552447551,-0.002466666845569611,0.056574768413819795,,,,0,,
2024-03-25,GOOG,2024-03-25-sim-b3db84cb,sim,15,0.058021863225923065,0.175719575851075,1,-0.021554943174123764,0.06666666666666667,0.22438278348263055,-0.0037040507326293773,0.05051744580397988,,,,0,,
2024-03-25,JPM,2024-03-25-sim-b3db84cb,sim,15,-0.013756328065988921,0.019761783697705315,0,-0.023689644411206245,0.03634174576985696,0.2,-0.0037040507326293773,0.031316089718816914,,,,0,,
2024-03-25,MU,2024-03-25-sim-b3db84cb,sim,15,-0.03987021496159937,0.23102540615144296,0,-0.012716501951217651,1.0,0.22438278348263055,-0.0014526947145583377,0.06954335743196402,,,,0,,
2024-03-25,NFLX,2024-03-25-sim-b3db84cb,sim,15,-0.07922412559890768,0.08218853199081466,0,-0.0033214474096894264,0.2617232675164479,0.23891059526545622,-0.00344795305484541,0.04750120338294219,,,,0,,
2024-03-25,OXY,2024-03-25-sim-b3db84cb,sim,15,0.043996842813678105,-0.03268790589145243,1,-0.006028462667018175,-0.2,0.23891059526545622,-0.0011965970367743698,0.03692984869440523,,,,0,,
2024-03-25,PLTR,2024-03-25-sim-b3db84cb,sim,15,-0.1170950963864732,0.04283962575501166,0,0.006851876620203257,0.0,0.2552447552447551,0.00109005450680525,0.10276819467018526,,,,1,,
2024-03-25,SHOP,2024-03-25-sim-b3db84cb,sim,15,-0.05623560489269719,-0.1854118520827508,0,-0.0050993626937270164,-0.3333333333333333,0.23891059526545622,-0.011422993201762394,0.10511118169386151,,,,0,,
2024-03-25,TSLA,2024-03-25-sim-b3db84cb,sim,15,-0.1619070347938919,0.051787071705611254,0,-0.05000413581728935,-0.4331169556621125,0.0,-0.01470162648728766,0.10714595911598071,,,,0,,
